278	433	chr11	70000595	70012301	+	ENSMUSG00000020888.16	Dvl2	protein_coding	2.046062	1.430147	3.200389	0.997982	1.821742	1.302249	2.372126	3.419369	1.351903	2.149711	1.227084	2.048743
68	136	chr11	84984442	85140161	-	ENSMUSG00000000804.14	Usp32	protein_coding	11.382549	11.312008	10.54541	16.503988	14.908154	17.330374	16.939945	15.806277	17.259752	11.366772	10.481949	10.020057
149	284	chr12	108554720	108688516	+	ENSMUSG00000021262.15	Evl	protein_coding	13.250941	12.682879	9.31917	9.334638	15.172986	11.113021	13.841952	12.510729	15.017576	12.518798	10.93131	13.569386
1188	603	chr1	34678188	34813309	+	ENSMUSG00000037509.21	Arhgef4	protein_coding	13.421565	33.521885	23.745649	18.96739	24.837305	17.709892	20.032284	22.354393	20.80759	18.22575	21.849611	36.972996
69	49	chr14	99034544	99046134	-	ENSMUSG00000033186.9	Mzt1	protein_coding	22.255751	18.919683	19.916348	14.116322	10.290621	15.8911	10.999762	11.592051	11.208122	19.11655	15.825181	12.42312
69	49	chr14	99046222	99074540	+	ENSMUSG00000022070.7	Bora	protein_coding	0.205465	0.234965	0.266181	0.11849	0.124973	0.111946	0.103584	0.135632	0.094597	0.213369	0.222201	0.377111
424	564	chr15	12194907	12196619	-	ENSMUSG00000115153.1	Gm49240	lincRNA	0.0	0.019796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
424	564	chr15	12198302	12198472	-	ENSMUSG00000115356.1	Gm2581	processed_pseudogene	0.0	0.0	0.015477	0.008422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
424	564	chr15	12205028	12274496	+	ENSMUSG00000039458.15	Mtmr12	protein_coding	7.415733	7.715413	7.64451	5.651808	6.121085	6.377805	8.48789	8.467277	8.60555	7.272439	7.117819	8.076492
125	130	chr1	52163448	52233232	-	ENSMUSG00000026103.14	Gls	protein_coding	46.503227	36.53775	30.152752	49.46225	47.466389	52.263206	40.685284	55.95459	42.638203	61.529705	37.03175	37.838425
1756	2543	chr15	27730651	28025848	-	ENSMUSG00000022263.10	Trio	protein_coding	6.806098	6.567575	6.350994	5.798604	7.042008	6.077435	10.236973	10.31998	10.950762	8.950611	7.137172	7.252449
1956	13290	chr15	74516195	74589465	+	ENSMUSG00000034730.17	Adgrb1	protein_coding	13.472004	13.544746	13.368203	18.715866	27.825317	16.627457	39.738976	46.158699	44.254818	14.514442	15.289893	18.709152
1602	9968	chr15	74563821	74563915	+	ENSMUSG00000093340.1	Gm26117	miRNA	2.902643	1.898616	2.192094	1.606405	3.688552	1.723964	1.705782	3.608805	3.378278	2.031079	3.151233	4.627705
155	151	chr15	86212554	86212657	-	ENSMUSG00000088071.1	Gm22818	snRNA	0.015888	0.0	0.015109	0.032311	0.040675	0.393924	0.0	0.081979	0.12791	0.078734	0.22344	0.187191
176	165	chr15	86214459	86498503	+	ENSMUSG00000051864.10	Tbc1d22a	protein_coding	5.899179	6.409266	5.077801	4.385536	5.087861	4.678131	4.396519	4.698876	4.717108	5.135169	4.535847	6.391457
119	122	chr15	99242817	99251961	-	ENSMUSG00000037570.16	Mcrs1	protein_coding	10.094674	11.769754	9.785719	7.170043	7.507791	7.173141	7.386982	6.513164	7.162592	10.56368	8.688179	13.244469
119	122	chr15	99249511	99262044	+	ENSMUSG00000100599.2	1700120C14Rik	processed_transcript	0.133821	0.190392	0.163197	0.100595	0.141207	0.075922	0.101566	0.040905	0.275272	0.094431	0.049775	0.043299
119	122	chr15	99254525	99254835	-	ENSMUSG00000116241.1	Gm49458	processed_pseudogene	0.0	0.0	0.0	0.001389	0.036107	0.0	0.0	0.0	0.0	0.0	0.0	0.0
119	122	chr15	99254882	99255014	-	ENSMUSG00000093139.1	Gm25999	snoRNA	0.0	0.0	0.0	0.0	0.015036	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	39	chr17	33629090	33631779	+	ENSMUSG00000073423.10	Zfp414	protein_coding	3.467178	3.455538	3.104643	1.712934	3.695725	2.141739	2.662278	2.542006	2.452039	4.060259	2.109585	3.10688
27	39	chr17	33630759	33645705	+	ENSMUSG00000092412.1	Gm20507	processed_transcript	0.587099	0.642801	0.621177	0.359435	0.488447	0.382762	0.505287	0.494783	0.497298	0.724374	0.399906	0.693781
33	40	chr17	57003405	57011288	-	ENSMUSG00000002658.9	Gtf2f1	protein_coding	5.613925	5.495131	4.42556	4.920574	6.690341	4.618828	8.851042	11.592355	9.180623	5.891058	6.188907	5.685858
33	40	chr17	57011469	57021113	+	ENSMUSG00000109739.1	Gm17949	protein_coding	0.002242	0.001812	0.0	0.060383	0.0	0.0041	0.032211	0.0	0.069946	0.084136	0.119644	0.059665
363	588	chr17	57021051	57031522	-	ENSMUSG00000007670.10	Khsrp	protein_coding	12.106033	12.749026	11.980984	10.567013	15.085758	10.480481	17.485762	20.1723	17.42317	14.051272	15.909013	17.971577
769	752	chr18	35829397	35861688	+	ENSMUSG00000046668.9	Cxxc5	protein_coding	14.536511	12.573064	9.579417	7.945149	11.082963	7.708378	24.815788	24.788378	19.174593	16.72757	13.897057	10.404073
387	390	chr18	35862251	35877311	+	ENSMUSG00000117840.1	Gm50399	lincRNA	0.113416	0.032667	0.043977	0.076061	0.0	0.038288	0.27039	0.53443	0.17555	0.040486	0.04131	0.037135
51	90	chr2	134786067	135475258	+	ENSMUSG00000051177.16	Plcb1	protein_coding	20.650419	21.969524	21.765558	20.255022	19.374407	20.714558	18.841402	8.388375	18.670534	24.307154	10.293433	10.257
65	94	chr2	153227759	153241426	-	ENSMUSG00000051413.17	Plagl2	protein_coding	0.842158	0.747687	0.721148	0.563423	0.70291	0.610429	1.07961	0.984528	0.938469	0.973674	0.736372	0.836306
65	94	chr2	153241533	153270247	+	ENSMUSG00000046020.13	Pofut1	protein_coding	2.408958	2.442971	2.854569	1.765751	2.014112	1.910027	1.597867	1.470517	2.005799	2.416451	2.250265	2.800548
2503	2915	chr2	165288031	165326479	-	ENSMUSG00000017670.16	Elmo2	protein_coding	22.692575	26.121252	20.343288	17.73819	18.46114	18.74909	24.989529	26.350353	23.415346	23.871401	25.858908	35.028267
417	386	chr2	26136814	26140521	-	ENSMUSG00000087679.2	Tmem250-ps	protein_coding	7.909199	9.137774	8.716008	6.616653	8.925694	6.324792	8.549556	8.719133	7.385516	8.770425	7.785728	10.307402
417	386	chr2	26138546	26139543	+	ENSMUSG00000087595.1	1810012K08Rik	lincRNA	0.056339	0.032444	0.106478	0.025742	0.021439	0.0	0.061313	0.093127	0.06693	0.0	0.0	0.048776
167	323	chr2	68861441	69114282	+	ENSMUSG00000027035.10	Cers6	protein_coding	4.311832	3.511723	2.927828	3.654599	3.583153	4.478405	8.997114	7.816566	7.940405	6.570992	16.71512	11.691017
76	626	chr2	76406508	76600647	+	ENSMUSG00000042359.18	Osbpl6	protein_coding	4.803599	4.875495	4.426574	8.727535	10.583978	8.454372	7.468829	7.332804	7.303709	6.056415	3.772958	5.242799
81	202	chr3	69067149	69127113	-	ENSMUSG00000027782.10	Kpna4	protein_coding	17.140131	9.84903	14.420945	14.118959	11.242558	18.201803	17.621277	14.661859	16.229944	18.791862	8.905334	11.012033
81	202	chr3	69119742	69122724	-	ENSMUSG00000103094.1	Gm37558	TEC	0.433258	0.536643	0.697398	0.846761	0.482848	0.896069	0.506832	0.532888	0.674151	0.649095	0.647913	0.448832
81	202	chr3	69131233	69157177	+	ENSMUSG00000094763.3	Gm1647	lincRNA	0.0	0.0	0.020479	0.0	0.0	0.0	0.007507	0.0	0.0	0.0	0.0	0.0
683	812	chr3	88744700	88775164	-	ENSMUSG00000068923.14	Syt11	protein_coding	74.134689	82.121758	77.696266	65.050018	76.72982	60.520809	63.706329	65.26783	67.482445	76.970833	72.218048	88.920708
305	447	chr4	102741297	102973628	+	ENSMUSG00000028524.21	Sgip1	protein_coding	18.060898	26.025984	15.611993	24.544706	21.616028	16.968504	17.837751	17.017408	22.519426	21.314972	16.296768	12.381707
1028	4630	chr4	149896283	149955043	-	ENSMUSG00000039911.13	Spsb1	protein_coding	3.298921	3.53067	3.571957	12.521805	10.63849	11.632272	12.411269	15.18626	12.4661	3.808748	5.411771	6.225692
94	66	chr5	122731170	122779409	-	ENSMUSG00000029471.13	Camkk2	protein_coding	15.08409	14.33072	14.372602	12.860113	11.913631	12.05927	10.478537	11.069228	10.610404	11.491956	11.337471	13.522946
94	66	chr5	122779525	122786097	+	ENSMUSG00000105613.1	Gm43684	TEC	0.016656	0.035116	0.031984	0.013394	0.020945	0.020533	0.006481	0.013505	0.028458	0.011025	0.0	0.023542
3964	4483	chr5	131437333	132543344	-	ENSMUSG00000029673.17	Auts2	protein_coding	18.858442	13.283047	12.906989	14.749556	14.105194	11.616028	15.479095	15.704705	15.023064	13.690701	15.640672	14.303745
233	828	chr5	142960343	142973185	+	ENSMUSG00000029581.14	Fscn1	protein_coding	16.690567	15.721465	15.419912	21.501764	28.764231	20.376472	36.384121	37.793228	36.233246	13.741547	14.12617	16.404274
144	273	chr5	30933143	30945591	-	ENSMUSG00000029161.7	Cgref1	protein_coding	1.105701	1.809818	0.738021	1.440168	2.111897	1.125053	3.146048	3.344919	3.095759	1.521164	1.008	0.930186
144	273	chr5	30950066	30955091	+	ENSMUSG00000006638.15	Abhd1	polymorphic_pseudogene	0.782311	0.739764	0.58474	0.489923	0.407658	0.372861	0.502562	0.552558	0.554126	0.744427	0.723493	0.736478
144	273	chr5	30950853	30960361	-	ENSMUSG00000045302.13	Preb	protein_coding	4.313333	4.204316	4.746908	4.636847	5.494786	4.587039	5.17262	6.073052	5.673762	4.423285	4.889297	6.035903
138	201	chr5	70957597	71095849	-	ENSMUSG00000000560.9	Gabra2	protein_coding	43.656822	40.360802	43.051689	33.409664	29.296906	34.322262	23.60969	27.18342	30.110592	34.562874	33.072792	30.107489
511	1757	chr5	81020138	81825133	+	ENSMUSG00000037605.16	Adgrl3	protein_coding	6.350624	3.176482	3.961716	6.572245	6.674713	8.082499	9.485932	9.05119	10.236715	3.167991	1.797523	4.398134
581	1837	chr6	54269681	54430221	-	ENSMUSG00000073067.10	9130019P16Rik	processed_transcript	0.053497	0.026348	0.033773	0.014198	0.053437	0.155218	0.046319	0.047839	0.035171	0.041146	0.069559	0.052952
807	2640	chr6	54429603	54503768	+	ENSMUSG00000086040.8	Wipf3	protein_coding	34.122654	17.930422	35.777973	60.324196	55.42886	53.113777	91.208588	94.330231	93.042763	74.834435	60.339249	70.31205
1622	3215	chr7	132712082	132813886	-	ENSMUSG00000030956.15	Fam53b	protein_coding	2.40808	2.017628	1.859714	2.336481	3.860935	3.301684	5.654809	6.983555	6.507208	1.90097	3.824033	2.600752
57	49	chr7	29221926	29232515	-	ENSMUSG00000046410.10	Kcnk6	protein_coding	0.358615	0.317602	0.317547	0.426687	0.340606	0.329276	0.416375	0.34525	0.32625	0.228852	0.287865	0.330228
57	49	chr7	29238329	29247597	+	ENSMUSG00000030588.12	Yif1b	protein_coding	2.498265	3.388983	2.88276	2.888118	4.167101	3.734788	3.492881	3.644958	2.668559	3.130362	4.240931	5.40626
57	49	chr7	29246561	29248466	-	ENSMUSG00000030587.5	2200002D01Rik	protein_coding	0.015062	0.018036	0.013855	0.0	0.00954	0.0	0.108605	0.004938	0.013296	0.002468	0.0	0.013987
208	186	chr7	30539134	30552299	-	ENSMUSG00000036864.16	Proser3	protein_coding	0.334054	0.266667	0.183047	0.188969	0.135367	0.099332	0.221285	0.179385	0.122315	0.22207	0.129587	0.274019
208	186	chr7	30552178	30555443	+	ENSMUSG00000036854.14	Hspb6	protein_coding	0.129291	0.452817	0.361464	0.481124	0.51257	0.42282	0.520196	0.706989	0.521624	0.317078	0.288508	0.633023
208	186	chr7	30552828	30552904	+	ENSMUSG00000106236.1	Gm38670	miRNA	0.096258	0.054773	0.248112	0.09601	0.076912	0.14358	0.099417	0.30091	0.0	0.14736	0.084878	0.0
208	186	chr7	30555441	30559838	-	ENSMUSG00000036845.12	Lin37	protein_coding	5.396777	6.473521	5.514853	2.826464	4.251822	2.277474	4.591596	4.330341	3.790022	5.135165	4.9423	7.454117
208	186	chr7	30561863	30563627	-	ENSMUSG00000036835.7	Psenen	protein_coding	12.327465	12.631772	11.011507	9.005171	10.319186	8.223761	8.724131	10.46758	9.607231	10.880026	9.251453	10.337485
208	186	chr7	30563301	30565365	+	ENSMUSG00000078765.11	U2af1l4	protein_coding	6.575945	7.750566	9.092881	5.62926	8.287553	6.153427	7.823653	7.536457	6.681952	7.143046	9.871004	9.445766
208	186	chr7	30565427	30567962	+	ENSMUSG00000036826.14	Igflr1	protein_coding	1.05565	1.087919	0.812845	0.649771	0.786262	0.638119	0.548676	0.669978	0.446632	1.199791	0.890998	1.723091
405	1122	chr7	64501706	64753878	+	ENSMUSG00000030519.14	Apba2	protein_coding	8.79373	2.634541	7.256517	7.822203	7.69168	11.665128	10.306591	7.520281	9.097616	12.168673	1.66518	11.790976
931	1735	chr7	78175959	78738012	-	ENSMUSG00000059146.12	Ntrk3	protein_coding	27.790813	28.4594	27.25094	25.717785	24.072069	27.164345	30.597446	32.646362	35.452286	18.526314	26.20236	25.1353
931	1735	chr7	78560635	78575232	-	ENSMUSG00000108390.1	Gm39038	sense_intronic	0.382597	0.286364	0.618766	1.126702	1.084788	0.934549	0.885649	1.109269	0.974853	0.951627	0.956306	0.988515
931	1735	chr7	78578830	78581038	+	ENSMUSG00000052629.5	Gm9885	antisense	0.826477	0.988922	0.884899	0.703388	0.952577	0.676165	0.9961	0.869724	0.757925	0.888401	0.902354	0.909993
32	102	chr9	50892801	51009073	-	ENSMUSG00000037112.16	Sik2	protein_coding	1.7501	3.249404	2.387716	7.826528	7.159548	6.96069	2.470807	2.706716	2.824854	3.218671	1.357527	1.828021
75	167	chr10	120923413	120979332	-	ENSMUSG00000048661.14	Lemd3	protein_coding	5.306832	5.38095	5.536623	7.851165	7.256235	7.659492	5.878353	6.44016	5.639083	5.684933	5.488092	4.680469
75	167	chr10	120974301	120974425	-	ENSMUSG00000093030.1	Gm23632	miRNA	0.204701	0.0	0.175994	0.023042	0.038149	0.008806	0.217126	0.264801	0.146788	0.0	0.0	0.0
552	1329	chr10	122678762	122945795	+	ENSMUSG00000034613.12	Ppm1h	protein_coding	15.439209	13.613802	12.79173	10.808675	10.56968	10.257998	23.62937	21.043461	26.067091	15.352179	16.395947	18.46398
252	1062	chr10	122679315	122679415	+	ENSMUSG00000099225.1	Mir8104	miRNA	5.725446	4.079256	8.226192	6.73261	9.455646	4.961792	11.188812	16.175282	13.271867	7.05159	5.638669	6.416418
20	6	chr10	57631981	57741112	+	ENSMUSG00000019876.15	Pkib	protein_coding	1.085581	0.890376	0.951915	0.643233	0.614884	0.663796	0.461331	0.446045	0.313988	0.67203	0.328204	0.442183
778	653	chr11	70669463	70688105	-	ENSMUSG00000040712.16	Camta2	protein_coding	41.802681	46.229847	40.917671	37.374191	46.858624	33.955631	38.94735	37.650356	37.057976	43.749672	41.135826	58.071171
73	298	chr11	72607283	72686481	+	ENSMUSG00000020794.13	Ube2g1	protein_coding	8.359978	8.144792	8.084091	9.317398	7.487875	9.143934	10.633416	11.466731	11.031436	9.077896	7.490721	7.73918
348	381	chr12	66466060	67222549	-	ENSMUSG00000034912.18	Mdga2	protein_coding	4.609581	4.114756	4.123694	2.503169	3.517179	4.26598	3.486042	2.801541	4.514605	3.802312	4.063694	3.189404
11	5	chr12	83954499	83984852	-	ENSMUSG00000090843.2	Heatr4	protein_coding	0.01599	0.004039	0.005009	0.006368	0.0	0.002993	0.004336	0.016244	0.010905	0.01184	0.0	0.016879
11	5	chr12	83987861	83993873	+	ENSMUSG00000021226.7	Acot2	protein_coding	2.052262	2.156986	2.346635	1.338812	1.346421	1.27415	2.071318	2.212381	1.896887	1.557847	1.74807	2.287753
191	448	chr13	102732486	103334497	-	ENSMUSG00000034751.17	Mast4	protein_coding	1.604416	2.918923	1.82453	9.421865	4.424223	10.030807	2.810394	1.745984	2.010226	4.0351	1.953085	3.35213
187	761	chr1	36068400	36106446	+	ENSMUSG00000045216.7	Hs6st1	protein_coding	3.782248	4.847646	3.776163	8.922959	9.554111	8.049259	6.171163	6.364491	6.03978	5.066446	5.286427	6.514843
514	679	chr13	8199247	8200494	-	ENSMUSG00000114126.1	Gm48257	lincRNA	0.0	0.005347	0.0	0.002533	0.0	0.012502	0.015411	0.0	0.0	0.004938	0.0	0.0
514	679	chr13	8202866	8768747	+	ENSMUSG00000052551.16	Adarb2	protein_coding	5.853558	5.531703	4.575547	9.390071	7.80021	10.460833	6.716566	6.003839	5.147306	4.326557	4.731663	4.493818
364	638	chr15	36770770	36796929	-	ENSMUSG00000022285.17	Ywhaz	protein_coding	166.892334	140.886658	104.267792	169.63765	167.438583	162.481934	178.12973	160.661331	160.020081	182.09259	100.568428	143.657471
65	58	chr15	84232043	84315688	+	ENSMUSG00000022438.6	Parvb	protein_coding	3.466348	2.719609	3.983781	2.982103	3.383686	2.773496	3.905609	3.035735	3.500192	2.752399	2.524933	3.150125
3842	5839	chr16	33969073	34573532	-	ENSMUSG00000061751.16	Kalrn	protein_coding	19.031712	21.101555	13.656534	13.80248	9.845761	14.628562	19.812317	15.373789	12.679732	18.993179	27.768269	32.615585
260	83	chr16	96235801	96319859	+	ENSMUSG00000074892.9	B3galt5	protein_coding	2.744296	3.649423	8.578821	3.606667	2.3409	2.987709	1.360606	4.609231	1.531026	5.111075	6.46411	8.669544
2642	4428	chr16	9567898	9995560	-	ENSMUSG00000059003.12	Grin2a	protein_coding	42.607376	44.499088	42.460075	38.089306	37.081161	37.219376	57.121033	59.090034	60.378628	49.033154	51.969269	52.732933
465	929	chr17	24155833	24163766	-	ENSMUSG00000036820.12	Amdhd2	protein_coding	3.474091	4.266211	1.850811	1.724446	2.759676	1.75642	1.973049	2.460154	2.153435	3.694778	3.005552	3.122403
465	929	chr17	24163866	24169702	-	ENSMUSG00000024121.13	Atp6v0c	protein_coding	34.28788	46.416813	62.879097	39.470234	60.270695	45.408413	38.335339	38.587856	20.284634	52.793339	54.439434	57.628895
294	718	chr17	87107679	87137839	+	ENSMUSG00000037104.9	Socs5	protein_coding	22.707333	24.721947	20.215492	23.698416	24.995935	23.333521	25.391075	25.960468	23.09952	24.360184	16.822311	21.829403
6	9	chr18	31942997	31949636	-	ENSMUSG00000052229.5	Gpr17	protein_coding	3.531257	3.89918	3.633255	2.697431	3.33386	2.665785	3.495628	2.938219	3.629433	4.371787	4.805954	6.106205
570	464	chr2	25423267	25426374	+	ENSMUSG00000036587.13	Fut7	protein_coding	0.03007	0.035469	0.121725	0.008031	0.017865	0.008718	0.03278	0.006346	0.017379	0.048256	0.068224	0.039628
570	464	chr2	25428703	25448540	+	ENSMUSG00000026944.18	Abca2	protein_coding	14.100919	15.435822	14.659281	11.43159	13.965279	11.72821	10.651576	10.640767	11.116288	14.551267	12.756883	16.311205
392	597	chr2	71981240	72257474	+	ENSMUSG00000049044.16	Rapgef4	protein_coding	37.305462	3.113231	34.632057	3.125135	38.319	36.641121	34.490917	38.537598	39.406395	3.054692	2.730118	1.982018
595	853	chr2	96318169	97631666	+	ENSMUSG00000050587.14	Lrrc4c	protein_coding	13.540483	14.100046	12.834747	14.416138	14.709525	13.731227	16.100515	18.670671	18.79562	13.437341	11.415097	12.007902
324	1037	chr3	107438303	107459552	-	ENSMUSG00000027895.10	Kcnc4	protein_coding	10.629822	9.219855	9.242435	10.976264	12.61062	11.089967	18.441648	20.029703	19.715059	8.897381	9.483968	13.795156
627	642	chr3	28263214	28675858	+	ENSMUSG00000027692.16	Tnik	protein_coding	10.386028	10.99847	17.926321	13.437121	24.304176	27.587151	9.186372	28.65015	16.906345	12.310897	7.830402	7.478427
319	693	chr3	73047265	73057803	-	ENSMUSG00000048304.8	Slitrk3	protein_coding	19.290762	19.62088	18.90159	22.312986	21.452852	21.642708	14.078567	12.662321	14.060597	19.42379	16.259615	18.716999
319	693	chr3	73066316	73594830	+	ENSMUSG00000103428.1	Gm20754	lincRNA	2.514756	3.029854	2.677885	3.974053	3.8236	4.273388	2.531102	2.240441	2.362561	2.27797	1.92919	1.808809
241	361	chr3	89939481	89963508	-	ENSMUSG00000060671.12	Atp8b2	protein_coding	5.051116	6.357244	5.776057	6.936057	5.695541	6.275975	7.704059	8.062599	7.608816	6.101546	4.632207	6.270655
241	361	chr3	89967999	89968163	-	ENSMUSG00000065045.1	Gm24046	snRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295	646	chr3	95058530	95106930	-	ENSMUSG00000028126.16	Pip5k1a	protein_coding	12.073895	12.669567	11.074203	15.546161	16.393555	15.71696	15.705385	16.889503	15.853704	13.486933	11.855233	13.642131
295	646	chr3	95099500	95099606	+	ENSMUSG00000064590.1	Gm22301	snRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295	646	chr3	95111022	95123051	+	ENSMUSG00000008958.14	Vps72	protein_coding	3.449431	3.362067	3.907468	2.194078	3.057249	1.928498	3.41756	1.601127	3.710948	3.661939	0.971947	3.565452
74	45	chr4	100095791	100444765	+	ENSMUSG00000035305.5	Ror1	protein_coding	0.731748	0.582686	0.590253	0.667174	0.748287	0.713588	0.401937	0.630473	0.393246	0.700924	0.635595	0.60889
6	51	chr4	134129858	134187112	-	ENSMUSG00000037443.13	Cep85	protein_coding	2.047572	2.61442	1.938135	1.866179	2.32505	2.910733	3.66467	2.611447	3.940073	1.804109	0.960557	3.316679
117	153	chr4	136550540	136602723	-	ENSMUSG00000036940.15	Kdm1a	protein_coding	9.488476	8.512071	8.636045	7.892551	8.304475	8.433784	10.063038	11.090328	10.062409	11.126287	7.449687	10.263802
214	576	chr4	137862237	137965229	+	ENSMUSG00000057530.14	Ece1	protein_coding	2.510428	2.639434	2.401619	2.745695	3.893984	2.462778	6.100544	5.270266	5.638992	2.816454	2.562863	2.928789
3843	3310	chr4	152390742	152477910	-	ENSMUSG00000028931.12	Kcnab2	protein_coding	59.455944	68.472733	59.454697	58.094414	70.555092	55.383297	56.2313	66.548431	43.554165	64.88472	62.503696	84.530899
1226	1055	chr4	152476706	152563183	+	ENSMUSG00000039577.17	Nphp4	protein_coding	0.80511	1.899574	0.950364	0.637332	1.996079	1.238864	1.084763	1.474165	1.085009	1.946184	0.814459	2.202883
423	268	chr5	113490333	113589725	+	ENSMUSG00000063430.9	Wscd2	protein_coding	7.563989	9.844087	8.124042	6.456312	8.193116	6.029373	12.209314	13.96005	13.347513	9.517361	10.142517	13.096389
221	152	chr5	114808196	114823468	-	ENSMUSG00000072694.8	1500011B03Rik	protein_coding	23.184942	23.756052	22.992258	12.105195	15.796602	11.856737	16.841549	17.16757	15.935238	17.637274	17.704248	23.116888
221	152	chr5	114828573	114829215	-	ENSMUSG00000082052.1	Ywhaq-ps2	processed_pseudogene	0.009838	0.0	0.0	0.00433	0.0	0.0	0.0	0.014663	0.010622	0.032746	0.0	0.009364
272	465	chr5	117357304	117378601	+	ENSMUSG00000029364.15	Wsb2	protein_coding	32.170013	29.04707	41.072281	25.928591	33.147522	27.898254	34.566513	34.851513	34.23074	34.328358	34.759998	39.374687
2328	2799	chr5	132534425	132535248	-	ENSMUSG00000105598.1	Gm43186	TEC	0.51581	0.714712	0.502146	0.538019	0.870957	0.632285	0.735129	0.426897	0.575122	0.857306	1.449052	0.905217
2328	2799	chr5	132544435	132545593	+	ENSMUSG00000100420.1	Gm28616	lincRNA	0.024729	0.0	0.024567	0.0	0.0	0.0	0.042269	0.0	0.011095	0.0	0.0	0.032767
2328	2799	chr5	132546056	132550633	+	ENSMUSG00000105809.1	Gm42626	lincRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950	1508	chr6	127689011	127769472	-	ENSMUSG00000030350.8	Prmt8	protein_coding	9.584441	9.833018	10.201723	10.472817	12.531455	9.751225	15.503085	16.999569	16.295866	11.899629	11.794271	12.651114
950	1508	chr6	127763748	127763973	+	ENSMUSG00000106833.1	Gm42739	processed_pseudogene	0.0	0.0	0.404372	0.0	0.0	0.0	0.784776	0.0	0.0	0.0	0.0	0.0
950	1508	chr6	127767542	127768905	+	ENSMUSG00000107219.1	Gm42738	antisense	1.033827	1.478006	1.610375	1.374873	1.665266	0.919804	1.060068	2.898551	1.352948	1.112208	2.525497	2.64498
